InvoiceId,ExtraInvoiceKey,InvoiceLineNumber,ExtraInvoiceLineKey,,AccountingDate,,Amount 1,AmountCurrency,Amount ,,,,,SupplierId,SupplierLocationId,RequesterId,AccountId,A,B,C,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CREDITEXPTBTEST/1540/2020,RE/Invoice - gross,1,1,,6/4/2020,,2000,USD,2000,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,1540000780,Cost Center/1000,,,,,,,,,,USD,teste 001,23000000,,,,,,,,,,154029073D,Cost Center/1000,,5300001333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300001478INV/1540/2020,RE/Invoice - gross,1,1,,6/4/2020,,4000,USD,4000,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,154029073D,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETHANN69/1540/2020,RE/Invoice - gross,1,1,,6/4/2020,,2000,USD,2000,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,1540000780,Cost Center/1000,,,,,,,,,,-200,USD,Non Catalog Receive by Quantity,,,,,,,,,,1290,1540000780,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540,ARIBAREMOTE,201110,1540,1293,154029073D,Cost Center/1000,,5300001496,"AR/Arib
BETHANNAMYTEST1/1540/2020""",RE/Invoice - gross,1,1,1,6/4/2020,1,1000,USD,Item-2,44120000,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,154029073D,Cost Center/1000,,5300001481,AR/Ariba PO,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETHANN73/1540/2020,RE/Invoice - gross,1,1,,6/4/2020,,2000,USD,2000,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,1540000780,Cost Center/1000,,,,,,,,,,1000,USD,Receive by Quantity,,,,,,,,,,1290,1540000780,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300001501 INV/1540/2020,RE/Invoice - gross,1,1,,6/4/2020,,6000,USD,6000,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1293,154029073D,Cost Center/1000,,,,,,,,,,1000,USD,Receive by Quantity,,,,,,,,,,1290,1540000780,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETHANN74CR/1540/2020,RE/Invoice - gross,1,1,,6/4/2020,,-300,USD,300,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,1540000780,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETHANN76/1540/2020,RE/Invoice - gross,1,1,,6/4/2020,,2000,USD,2000,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,1540000780,Cost Center/1000,,,,,,,,,,6000,USD,Mouse SIT Lead Time2,,,,,,,,,,1293,154029073D,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN1_531507_BI/1540/2020,RE/Invoice - gross,1,1,,6/5/2020,,150,USD,150,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,1540000780,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN2_531507_BI/1540/2020,RE/Invoice - gross,1,1,,6/5/2020,,98,USD,98,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,1540000780,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INVOICE123455/1540/2020,RE/Invoice - gross,1,1,,6/5/2020,,1000,USD,1000,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,1540000780,Cost Center/1000,,,,,,,,,,USD,Non Catalog Receive by Quantity,31162800,,,,,,,,,,1540000780,Cost Center/1000,,5300001508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300001512TV3/1540/2020,RE/Invoice - gross,1,1,,6/5/2020,,1481.4,USD,1481.4,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,1540000780,Cost Center/1000,,,,,,,,,,6/5/2020,9000,9000,,,,,,,,,,201110,1540,1290,154029073D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETHTESTCR1/1540/2020,RE/Invoice - gross,1,1,,6/5/2020,,-1000,USD,1000,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,154029073D,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_RECONCILLE/1540/2020,RE/Invoice - gross,1,1,,6/8/2020,,2000,USD,2000,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,1540000780,Cost Center/1000,,,,,,,,,,USD,Item-1,31162800,,,,,,,,,,1540000780,Cost Center/1000,,5300001509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAXHEADER/1540/2020,RE/Invoice - gross,2,1,,6/8/2020,,200,USD,200,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,1540000780,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEAD_TAX_SHIP/1540/2020,RE/Invoice - gross,1,1,,6/8/2020,,200,USD,200,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,1540000780,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISCOUNT_1/1540/2020,RE/Invoice - gross,1,1,,6/8/2020,,200,USD,200,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,154029073D,Cost Center/1000,,,,,,,,,,200,USD,Non Catalog - Receive by Quantity,,,,,,,,,,1290,154029073D,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISCOUNT_1B/1540/2020,RE/Invoice - gross,1,1,,6/8/2020,,1190,USD,1190,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,154029073D,Cost Center/1000,,,,,,,,,,USD,Non Catalog Receive by Quantity,31162800,,,,,,,,,,1540000780,Cost Center/1000,,5300001534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEAD_SHIP_TAX1/1540/2020,RE/Invoice - gross,1,1,,6/9/2020,,200,USD,200,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,1540000780,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LINE_SHIP_TAX1/1540/2020,RE/Invoice - gross,1,1,,6/9/2020,,200,USD,200,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,1540000780,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BM INV TEST CM/1540/2020,RE/Invoice - gross,1,1,,6/9/2020,,5000,USD,5000,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,154029073D,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMCREDIT TESTB&I/1540/2020,RE/Invoice - gross,1,1,,6/9/2020,,-500,USD,500,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,154029073D,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INVTEST2/1540/2020,RE/Invoice - gross,1,1,,6/9/2020,,2000,USD,2000,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,154029073D,Cost Center/1000,,,,,,,,,,150,-150,USD,,,,,,,,,,1540,1290,154029073D,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMTEST6/1540/2020,RE/Invoice - gross,1,1,,6/9/2020,,-1200,USD,1200,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,154029073D,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INVTEST7/1540/2020,RE/Invoice - gross,1,1,,6/9/2020,,500,USD,500,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,154029073D,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMTEST7/1540/2020,RE/Invoice - gross,1,1,,6/9/2020,,-500,USD,500,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,154029073D,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INVTEST10/1540/2020,RE/Invoice - gross,1,1,,6/9/2020,,1500,USD,1500,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,1540290795,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1IN531579/1540/2020,RE/Invoice - gross,1,1,,6/10/2020,,400,USD,400,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,154029073D,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1IN531579/1540/2020,RE/Invoice - gross,2,1,,6/10/2020,,600,USD,600,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,154029073D,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3IN531579/1540/2020,RE/Invoice - gross,1,1,,6/10/2020,,392,USD,392,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,154029073D,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3IN531579/1540/2020,RE/Invoice - gross,2,1,,6/10/2020,,200,USD,200,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,154029073D,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETHB&ITEST5/1540/2020,RE/Invoice - gross,1,1,,6/10/2020,,1500,USD,1500,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,154029073D,Cost Center/1000,,,,,,,,,,2250,USD,Receive by Quantity,,,,,,,,,,1290,1540000780,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INV1603/1540/2020,RE/Invoice - gross,1,1,,6/11/2020,,600,USD,600,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,154029073D,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INV1603/1540/2020,RE/Invoice - gross,2,1,,6/11/2020,,400,USD,400,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,154029073D,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BMDISCOUNTTEST/1540/2020,RE/Invoice - gross,1,1,,6/11/2020,,1700,USD,1700,,,,,3002512,1540,ARIBAREMOTE,201110,1540,1290,1540000780,Cost Center/1000,,,,,,,,,,1000,USD,Receive by Quantity,,,,,,,,,,1290,1540000780,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QWE/1540/2020,RE/Invoice - gross,2,1,,6/18/2020,,100,USD,100,,,,,3002512,1540,ARIBAREMOTE,507710,1540,1540/CC,1540000780,Cost Center/1000,,,,,,,,,,1,1,1,,,,,,,,,,3002512,1540,FW11062,201110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3003076,1540,ARIBAREMOTE,201110,1540,1290,154029073D,Cost Center/1000,,5300001527,"AR/Ariba PO
INVOICE_123456/1540/2020""",RE/Invoice - gross,3,1,1,6/18/2020,1,176.74,USD,VACUUM SWITCH PNP NO M5,23170000,,,,3003076,1540,ARIBAREMOTE,201110,1540,1290,154029073D,Cost Center/1000,,5300001527,"AR/Ari
5ECPL9:TOPC","4YSQ/1540/2020""",RE/Invoice - gross,1,1,1,6/18/2020,100,600,USD,Sanford Ink Pads,22100000,,,,3004589,1540,ARIBAREMOTE,201110,1540,1290,154029073D,Cost Center/1000,,5300001479,"AR/Ariba
APRIL STMT/5025/2020""",KR/Vendor invoice,2,1,,6/18/2020,0,28.15,AUD,,,,,,3062001,5025,BW50643,201043,5025,5025/CC,1000200,Profit Center/1000,,,,,,6/18/2020,,APRIL STMT,,,,,,40
APRIL STMT/5025/2020,KR/Vendor invoice,3,1,,6/18/2020,,239.45,AUD,239.45,,,,,3062001,5025,BW50643,201043,5025,5025/CC,3000000,Profit Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAY STMT/5025/2020,KR/Vendor invoice,2,1,,6/18/2020,,1529.55,AUD,1529.55,,,,,3062001,5025,BW50643,201043,5025,5025/CC,2000000,Profit Center/1000,,,,,,,,,,,,,,,,,,,,,,54.48,AUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST-94I-7.5%/5325/2020,KR/Vendor invoice,2,1,,6/19/2020,,30000,INR,30000,,,,,3070452,5325,SN40909,514731,5325,5325/CC,5325002720,Cost Center/1000,,,,,,,,,,3,1,,,,,,,,,,,3070452,5325,SN40909,228311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IN531682/1660/2020,RE/Invoice - gross,3,1,,6/19/2020,,6,USD,6,,,,,3002512,1660,ARIBAREMOTE,201110,1660,1091,1660002640,Cost Center/1000,,,,,,,,,,6,884.58,USD,,,,,,,,,,1540,1290,154029073D,Cost Center/1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
